num,tar,contr,v1,v2,pid_v1,pid_v2,pid_out,pid_in
2683,0.000,0.000,0.000,-0.000,-1.461,-4.116,1.420,0.093
2684,0.000,0.000,-0.000,0.000,-1.502,-4.115,1.461,0.096
2685,0.000,-0.000,0.000,-0.000,-1.544,-4.114,1.502,0.098
2686,0.000,0.000,-0.000,0.000,-1.585,-4.113,1.544,0.101
2687,0.000,-0.000,-0.000,-0.000,-1.626,-4.112,1.585,0.104
2688,0.000,0.000,-0.000,0.000,-1.667,-4.111,1.626,0.107
2689,0.000,-0.000,0.000,-0.000,-1.708,-4.110,1.667,0.110
2690,0.000,0.000,0.000,-0.000,-1.749,-4.109,1.708,0.113
2691,0.000,0.000,-0.000,0.000,-1.790,-4.108,1.749,0.116
2692,0.000,-0.000,0.000,-0.000,-1.831,-4.107,1.790,0.119
2693,0.000,0.000,-0.000,0.000,-1.872,-4.106,1.831,0.121
2694,0.000,-0.000,-0.000,-0.000,-1.913,-4.104,1.872,0.124
2695,0.000,0.000,-0.000,0.000,-1.954,-4.103,1.913,0.127
2696,0.000,-0.000,0.000,-0.000,-1.996,-4.102,1.954,0.130
2697,0.000,0.000,0.000,-0.000,-2.037,-4.100,1.996,0.133
2698,0.000,0.000,-0.000,0.000,-2.078,-4.099,2.037,0.136
2699,0.000,-0.000,0.000,-0.000,-2.119,-4.098,2.078,0.139
2700,0.000,0.000,-0.000,0.000,-2.160,-4.096,2.119,0.142
2701,0.000,-0.000,-0.000,-0.000,-2.200,-4.095,2.160,0.144
2702,0.000,0.000,-0.000,0.000,-2.241,-4.093,2.200,0.147
2703,0.000,-0.000,0.000,-0.000,-2.282,-4.092,2.241,0.150
2704,0.000,0.000,-0.000,-0.000,-2.323,-4.090,2.282,0.153
2705,0.000,0.000,-0.000,0.000,-2.364,-4.089,2.323,0.156
2706,0.000,-0.000,0.000,-0.000,-2.405,-4.087,2.364,0.159
2707,0.000,0.000,0.000,-0.000,-2.446,-4.086,2.405,0.162
2708,0.000,0.000,-0.000,0.000,-2.487,-4.084,2.446,0.165
2709,0.000,-0.000,0.000,-0.000,-2.528,-4.082,2.487,0.167
2710,0.000,0.000,-0.000,0.000,-2.568,-4.080,2.528,0.170
2711,0.000,-0.000,-0.000,-0.000,-2.609,-4.079,2.568,0.173
2712,0.000,0.000,-0.000,0.000,-2.650,-4.077,2.609,0.176
2713,0.000,-0.000,0.000,-0.000,-2.691,-4.075,2.650,0.179
2714,0.000,0.000,0.000,-0.000,-2.732,-4.073,2.691,0.182
2715,0.000,0.000,-0.000,0.000,-2.772,-4.072,2.732,0.185
2716,0.000,-0.000,0.000,-0.000,-2.813,-4.070,2.772,0.187
2717,0.000,0.000,-0.000,0.000,-2.854,-4.068,2.813,0.190
2718,0.000,-0.000,-0.000,-0.000,-2.894,-4.066,2.854,0.193
2719,0.000,0.000,-0.000,0.000,-2.935,-4.064,2.894,0.196
2720,0.000,-0.000,0.000,-0.000,-2.976,-4.062,2.935,0.199
2721,0.000,0.000,-0.000,-0.000,-3.016,-4.060,2.976,0.202
2722,0.000,0.000,-0.000,0.000,-3.057,-4.058,3.016,0.204
2723,0.000,-0.000,0.000,-0.000,-3.097,-4.056,3.057,0.207
2724,0.000,0.000,0.000,-0.000,-3.138,-4.054,3.097,0.210
2725,0.000,0.000,-0.000,0.000,-3.179,-4.052,3.138,0.213
2726,0.000,-0.000,0.000,-0.000,-3.219,-4.049,3.179,0.216
2727,0.000,0.000,-0.000,0.000,-3.260,-4.047,3.219,0.219
2728,0.000,-0.000,-0.000,-0.000,-3.300,-4.045,3.260,0.222
2729,0.000,0.000,-0.000,0.000,-3.341,-4.043,3.300,0.224
2730,0.000,-0.000,0.000,-0.000,-3.381,-4.040,3.341,0.227
2731,0.000,0.000,0.000,-0.000,-3.421,-4.038,3.381,0.230
2732,0.000,0.000,-0.000,0.000,-3.462,-4.036,3.421,0.233
2733,0.000,-0.000,0.000,-0.000,-3.502,-4.033,3.462,0.236
2734,0.000,0.000,-0.000,0.000,-3.542,-4.031,3.502,0.239
2735,0.000,-0.000,-0.000,-0.000,-3.583,-4.029,3.542,0.241
2736,0.000,0.000,-0.000,0.000,-3.623,-4.026,3.583,0.244
2737,0.000,-0.000,0.000,-0.000,-3.663,-4.024,3.623,0.247
2738,0.000,0.000,-0.000,-0.000,-3.704,-4.021,3.663,0.250
2739,0.000,0.000,-0.000,0.000,-3.744,-4.019,3.704,0.253
2740,0.000,-0.000,0.000,-0.000,-3.784,-4.016,3.744,0.255
2741,0.000,0.000,0.000,-0.000,-3.824,-4.014,3.784,0.258
2742,0.000,0.000,-0.000,0.000,-3.864,-4.011,3.824,0.261
2743,0.000,-0.000,0.000,-0.000,-3.904,-4.008,3.864,0.264
2744,0.000,0.000,-0.000,0.000,-3.944,-4.006,3.904,0.267
2745,0.000,-0.000,-0.000,-0.000,-3.984,-4.003,3.944,0.270
2746,0.000,0.000,-0.000,0.000,-4.024,-4.000,3.984,0.272
2747,0.000,-0.000,0.000,-0.000,-4.064,-3.997,4.024,0.275
2748,0.000,0.000,0.000,-0.000,-4.104,-3.995,4.064,0.278
2749,0.000,0.000,-0.000,0.000,-4.144,-3.992,4.104,0.281
2750,0.000,-0.000,0.000,-0.000,-4.184,-3.989,4.144,0.284
2751,0.000,0.000,-0.000,0.000,-4.224,-3.986,4.184,0.286
2752,0.000,-0.000,-0.000,-0.000,-4.264,-3.983,4.224,0.289
2753,0.000,0.000,-0.000,0.000,-4.304,-3.980,4.264,0.292
2754,0.000,-0.000,0.000,-0.000,-4.344,-3.977,4.304,0.295
2755,0.000,0.000,0.000,-0.000,-4.383,-3.974,4.344,0.298
2756,0.000,0.000,-0.000,0.000,-4.423,-3.971,4.383,0.300
2757,0.000,-0.000,0.000,-0.000,-4.463,-3.968,4.423,0.303
2758,0.000,0.000,-0.000,0.000,-4.503,-3.965,4.463,0.306
2759,0.000,-0.000,-0.000,-0.000,-4.542,-3.962,4.503,0.309
2760,0.000,0.000,-0.000,0.000,-4.582,-3.959,4.542,0.311
2761,0.000,-0.000,0.000,-0.000,-4.622,-3.956,4.582,0.314
2762,0.000,0.000,-0.000,-0.000,-4.661,-3.953,4.622,0.317
2763,0.000,0.000,-0.000,0.000,-4.701,-3.950,4.661,0.320
2764,0.000,-0.000,0.000,-0.000,-4.740,-3.946,4.701,0.323
2765,0.000,0.000,0.000,-0.000,-4.780,-3.943,4.740,0.325
2766,0.000,0.000,-0.000,0.000,-4.819,-3.940,4.780,0.328
2767,0.000,-0.000,0.000,-0.000,-4.858,-3.937,4.819,0.331
2768,0.000,0.000,-0.000,0.000,-4.898,-3.933,4.858,0.334
2769,0.000,-0.000,-0.000,-0.000,-4.937,-3.930,4.898,0.336
2770,0.000,0.000,-0.000,0.000,-4.976,-3.927,4.937,0.339
2771,0.000,-0.000,0.000,-0.000,-5.016,-3.923,4.976,0.342
2772,0.000,0.000,0.000,-0.000,-5.055,-3.920,5.016,0.345
2773,0.000,0.000,-0.000,0.000,-5.094,-3.916,5.055,0.347
2774,0.000,-0.000,0.000,-0.000,-5.133,-3.913,5.094,0.350
2775,0.000,0.000,-0.000,0.000,-5.172,-3.909,5.133,0.353
2776,0.000,-0.000,-0.000,-0.000,-5.211,-3.906,5.172,0.356
2777,0.000,0.000,-0.000,0.000,-5.251,-3.902,5.211,0.358
2778,0.000,-0.000,0.000,-0.000,-5.290,-3.898,5.251,0.361
2779,0.000,0.000,-0.000,-0.000,-5.329,-3.895,5.290,0.364
2780,0.000,0.000,-0.000,0.000,-5.367,-3.891,5.329,0.367
2781,0.000,-0.000,0.000,-0.000,-5.406,-3.887,5.367,0.369
2782,0.000,0.000,0.000,-0.000,-5.445,-3.884,5.406,0.372
2783,0.000,0.000,-0.000,0.000,-5.484,-3.880,5.445,0.375
2784,0.000,-0.000,0.000,-0.000,-5.523,-3.876,5.484,0.378
2785,0.000,0.000,-0.000,0.000,-5.562,-3.872,5.523,0.380
2786,0.000,-0.000,-0.000,-0.000,-5.600,-3.869,5.562,0.383
2787,0.000,0.000,-0.000,0.000,-5.639,-3.865,5.600,0.386
2788,0.000,-0.000,0.000,-0.000,-5.678,-3.861,5.639,0.388
2789,0.000,0.000,0.000,-0.000,-5.716,-3.857,5.678,0.391
2790,0.000,0.000,-0.000,0.000,-5.755,-3.853,5.716,0.394
2791,0.000,-0.000,0.000,-0.000,-5.793,-3.849,5.755,0.397
2792,0.000,0.000,-0.000,0.000,-5.832,-3.845,5.793,0.399
2793,0.000,-0.000,-0.000,-0.000,-5.870,-3.841,5.832,0.402
2794,0.000,0.000,-0.000,0.000,-5.909,-3.837,5.870,0.405
2795,0.000,-0.000,0.000,-0.000,-5.947,-3.833,5.909,0.407
2796,0.000,0.000,0.000,-0.000,-5.985,-3.829,5.947,0.410
2797,0.000,0.000,-0.000,0.000,-6.024,-3.825,5.985,0.413
2798,0.000,-0.000,0.000,-0.000,-6.062,-3.820,6.024,0.415
2799,0.000,0.000,-0.000,0.000,-6.100,-3.816,6.062,0.418
2800,0.000,-0.000,-0.000,-0.000,-6.138,-3.812,6.100,0.421
2801,0.000,0.000,-0.000,0.000,-6.176,-3.808,6.138,0.423
2802,0.000,-0.000,0.000,-0.000,-6.215,-3.804,6.176,0.426
2803,0.000,0.000,-0.000,-0.000,-6.253,-3.799,6.215,0.429
2804,0.000,0.000,-0.000,0.000,-6.291,-3.795,6.253,0.431
2805,0.000,-0.000,0.000,-0.000,-6.329,-3.791,6.291,0.434
2806,0.000,0.000,0.000,-0.000,-6.366,-3.786,6.329,0.437
2807,0.000,0.000,-0.000,0.000,-6.404,-3.782,6.366,0.439
2808,0.000,-0.000,0.000,-0.000,-6.442,-3.777,6.404,0.442
2809,0.000,0.000,-0.000,0.000,-6.480,-3.773,6.442,0.445
2810,0.000,-0.000,-0.000,-0.000,-6.518,-3.769,6.480,0.447
2811,0.000,0.000,-0.000,0.000,-6.555,-3.764,6.518,0.450
2812,0.000,-0.000,0.000,-0.000,-6.593,-3.759,6.555,0.453
2813,0.000,0.000,0.000,-0.000,-6.631,-3.755,6.593,0.455
2814,0.000,0.000,-0.000,0.000,-6.668,-3.750,6.631,0.458
2815,0.000,-0.000,0.000,-0.000,-6.706,-3.746,6.668,0.461
2816,0.000,0.000,-0.000,0.000,-6.743,-3.741,6.706,0.463
2817,0.000,-0.000,-0.000,-0.000,-6.780,-3.736,6.743,0.466
2818,0.000,0.000,-0.000,0.000,-6.818,-3.732,6.780,0.469
2819,0.000,-0.000,0.000,-0.000,-6.855,-3.727,6.818,0.471
2820,0.000,0.000,-0.000,-0.000,-6.892,-3.722,6.855,0.474
2821,0.000,0.000,-0.000,0.000,-6.930,-3.718,6.892,0.476
2822,0.000,-0.000,0.000,-0.000,-6.967,-3.713,6.930,0.479
2823,0.000,0.000,0.000,-0.000,-7.004,-3.708,6.967,0.482
2824,0.000,0.000,-0.000,0.000,-7.041,-3.703,7.004,0.484
2825,0.000,-0.000,0.000,-0.000,-7.078,-3.698,7.041,0.487
2826,0.000,0.000,-0.000,0.000,-7.115,-3.693,7.078,0.489
2827,0.000,-0.000,-0.000,-0.000,-7.152,-3.688,7.115,0.492
2828,0.000,0.000,-0.000,0.000,-7.189,-3.683,7.152,0.495
2829,0.000,-0.000,0.000,-0.000,-7.226,-3.679,7.189,0.497
2830,0.000,0.000,0.000,-0.000,-7.262,-3.674,7.226,0.500
2831,0.000,0.000,-0.000,0.000,-7.299,-3.668,7.262,0.502
2832,0.000,-0.000,0.000,-0.000,-7.336,-3.663,7.299,0.505
2833,0.000,0.000,-0.000,0.000,-7.373,-3.658,7.336,0.508
2834,0.000,-0.000,-0.000,-0.000,-7.409,-3.653,7.373,0.510
2835,0.000,0.000,-0.000,0.000,-7.446,-3.648,7.409,0.513
2836,0.000,-0.000,0.000,-0.000,-7.482,-3.643,7.446,0.515
2837,0.000,0.000,-0.000,-0.000,-7.519,-3.638,7.482,0.518
2838,0.000,0.000,-0.000,0.000,-7.555,-3.633,7.519,0.520
2839,0.000,-0.000,0.000,-0.000,-7.591,-3.627,7.555,0.523
2840,0.000,0.000,0.000,-0.000,-7.628,-3.622,7.591,0.525
2841,0.000,0.000,-0.000,0.000,-7.664,-3.617,7.628,0.528
2842,0.000,-0.000,0.000,-0.000,-7.700,-3.612,7.664,0.531
2843,0.000,0.000,-0.000,0.000,-7.736,-3.606,7.700,0.533
2844,0.000,-0.000,-0.000,-0.000,-7.772,-3.601,7.736,0.536
2845,0.000,0.000,-0.000,0.000,-7.808,-3.595,7.772,0.538
2846,0.000,-0.000,0.000,-0.000,-7.844,-3.590,7.808,0.541
2847,0.000,0.000,0.000,-0.000,-7.880,-3.585,7.844,0.543
2848,0.000,0.000,-0.000,0.000,-7.916,-3.579,7.880,0.546
2849,0.000,-0.000,0.000,-0.000,-7.952,-3.574,7.916,0.548
2850,0.000,0.000,-0.000,0.000,-7.987,-3.568,7.952,0.551
2851,0.000,-0.000,-0.000,-0.000,-8.023,-3.563,7.987,0.553
2852,0.000,0.000,-0.000,0.000,-8.059,-3.557,8.023,0.556
2853,0.000,-0.000,0.000,-0.000,-8.094,-3.552,8.059,0.558
2854,0.000,0.000,0.000,-0.000,-8.130,-3.546,8.094,0.561
2855,0.000,0.000,-0.000,0.000,-8.165,-3.540,8.130,0.563
2856,0.000,-0.000,0.000,-0.000,-8.201,-3.535,8.165,0.566
2857,0.000,0.000,-0.000,0.000,-8.236,-3.529,8.201,0.568
2858,0.000,-0.000,-0.000,-0.000,-8.271,-3.523,8.236,0.571
2859,0.000,0.000,-0.000,0.000,-8.306,-3.517,8.271,0.573
2860,0.000,-0.000,0.000,-0.000,-8.342,-3.512,8.306,0.576
2861,0.000,0.000,-0.000,-0.000,-8.377,-3.506,8.342,0.578
2862,0.000,0.000,-0.000,0.000,-8.412,-3.500,8.377,0.581
2863,0.000,-0.000,0.000,-0.000,-8.447,-3.494,8.412,0.583
2864,0.000,0.000,0.000,-0.000,-8.482,-3.488,8.447,0.586
2865,0.000,0.000,-0.000,0.000,-8.517,-3.483,8.482,0.588
2866,0.000,-0.000,0.000,-0.000,-8.551,-3.477,8.517,0.590
2867,0.000,0.000,-0.000,0.000,-8.586,-3.471,8.551,0.593
2868,0.000,-0.000,-0.000,-0.000,-8.621,-3.465,8.586,0.595
2869,0.000,0.000,-0.000,0.000,-8.656,-3.459,8.621,0.598
2870,0.000,-0.000,0.000,-0.000,-8.690,-3.453,8.656,0.600
2871,0.000,0.000,0.000,-0.000,-8.725,-3.447,8.690,0.603
2872,0.000,0.000,-0.000,0.000,-8.759,-3.441,8.725,0.605
2873,0.000,-0.000,0.000,-0.000,-8.794,-3.435,8.759,0.607
2874,0.000,0.000,-0.000,0.000,-8.828,-3.429,8.794,0.610
2875,0.000,-0.000,-0.000,-0.000,-8.862,-3.422,8.828,0.612
2876,0.000,0.000,-0.000,0.000,-8.896,-3.416,8.862,0.615
2877,0.000,-0.000,0.000,-0.000,-8.931,-3.410,8.896,0.617
2878,0.000,0.000,-0.000,-0.000,-8.965,-3.404,8.931,0.620
2879,0.000,0.000,-0.000,0.000,-8.999,-3.398,8.965,0.622
2880,0.000,-0.000,0.000,-0.000,-9.033,-3.391,8.999,0.624
2881,0.000,0.000,0.000,-0.000,-9.067,-3.385,9.033,0.627
2882,0.000,0.000,-0.000,0.000,-9.100,-3.379,9.067,0.629
2883,0.000,-0.000,0.000,-0.000,-9.134,-3.373,9.100,0.631
2884,0.000,0.000,-0.000,0.000,-9.168,-3.366,9.134,0.634
2885,0.000,-0.000,-0.000,-0.000,-9.202,-3.360,9.168,0.636
2886,0.000,0.000,-0.000,0.000,-9.235,-3.354,9.202,0.639
2887,0.000,-0.000,0.000,-0.000,-9.269,-3.347,9.235,0.641
2888,0.000,0.000,0.000,-0.000,-9.302,-3.341,9.269,0.643
2889,0.000,0.000,-0.000,0.000,-9.336,-3.334,9.302,0.646
2890,0.000,-0.000,0.000,-0.000,-9.369,-3.328,9.336,0.648
2891,0.000,0.000,-0.000,0.000,-9.402,-3.321,9.369,0.650
2892,0.000,-0.000,-0.000,-0.000,-9.436,-3.315,9.402,0.653
2893,0.000,0.000,-0.000,0.000,-9.469,-3.308,9.436,0.655
2894,0.000,-0.000,0.000,-0.000,-9.502,-3.302,9.469,0.657
2895,0.000,0.000,0.000,-0.000,-9.535,-3.295,9.502,0.660
2896,0.000,0.000,-0.000,0.000,-9.568,-3.288,9.535,0.662
2897,0.000,-0.000,0.000,-0.000,-9.601,-3.282,9.568,0.664
2898,0.000,0.000,0.000,-0.000,-9.633,-3.275,9.601,0.667
2899,0.000,0.000,-0.000,0.000,-9.666,-3.268,9.633,0.669
2900,0.000,-0.000,0.000,-0.000,-9.699,-3.262,9.666,0.671
2901,0.000,0.000,-0.000,0.000,-9.731,-3.255,9.699,0.674
2902,0.000,-0.000,-0.000,-0.000,-9.764,-3.248,9.731,0.676
2903,0.000,0.000,-0.000,0.000,-9.796,-3.241,9.764,0.678
2904,0.000,-0.000,0.000,-0.000,-9.829,-3.235,9.796,0.680
2905,0.000,0.000,0.000,-0.000,-9.861,-3.228,9.829,0.683
2906,0.000,0.000,-0.000,0.000,-9.894,-3.221,9.861,0.685
2907,0.000,-0.000,0.000,-0.000,-9.926,-3.214,9.894,0.687
2908,0.000,0.000,-0.000,0.000,-9.958,-3.207,9.926,0.690
2909,0.000,-0.000,-0.000,-0.000,-9.990,-3.200,9.958,0.692
2910,0.000,0.000,-0.000,0.000,-10.022,-3.193,9.990,0.694
2911,0.000,-0.000,0.000,-0.000,-10.054,-3.186,10.022,0.696
2912,0.000,0.000,0.000,-0.000,-10.086,-3.179,10.054,0.699
2913,0.000,0.000,-0.000,0.000,-10.118,-3.172,10.086,0.701
2914,0.000,-0.000,0.000,-0.000,-10.149,-3.165,10.118,0.703
2915,0.000,0.000,-0.000,0.000,-10.181,-3.158,10.149,0.705
2916,0.000,-0.000,-0.000,-0.000,-10.212,-3.151,10.181,0.707
2917,0.000,0.000,-0.000,0.000,-10.244,-3.144,10.212,0.710
2918,0.000,-0.000,0.000,-0.000,-10.275,-3.137,10.244,0.712
2919,0.000,0.000,-0.000,-0.000,-10.307,-3.130,10.275,0.714
2920,0.000,0.000,-0.000,0.000,-10.338,-3.123,10.307,0.716
2921,0.000,-0.000,0.000,-0.000,-10.369,-3.115,10.338,0.719
2922,0.000,0.000,0.000,-0.000,-10.400,-3.108,10.369,0.721
2923,0.000,0.000,-0.000,0.000,-10.432,-3.101,10.400,0.723
2924,0.000,-0.000,0.000,-0.000,-10.463,-3.094,10.432,0.725
2925,0.000,0.000,-0.000,0.000,-10.494,-3.086,10.463,0.727
2926,0.000,-0.000,-0.000,-0.000,-10.524,-3.079,10.494,0.729
2927,0.000,0.000,-0.000,0.000,-10.555,-3.072,10.524,0.732
2928,0.000,-0.000,0.000,-0.000,-10.586,-3.065,10.555,0.734
2929,0.000,0.000,0.000,-0.000,-10.617,-3.057,10.586,0.736
2930,0.000,0.000,-0.000,0.000,-10.647,-3.050,10.617,0.738
2931,0.000,-0.000,0.000,-0.000,-10.678,-3.042,10.647,0.740
2932,0.000,0.000,-0.000,0.000,-10.708,-3.035,10.678,0.742
2933,0.000,-0.000,-0.000,-0.000,-10.738,-3.028,10.708,0.745
2934,0.000,0.000,-0.000,0.000,-10.769,-3.020,10.738,0.747
2935,0.000,-0.000,0.000,-0.000,-10.799,-3.013,10.769,0.749
2936,0.000,0.000,-0.000,-0.000,-10.829,-3.005,10.799,0.751
2937,0.000,0.000,-0.000,0.000,-10.859,-2.998,10.829,0.753
2938,0.000,-0.000,0.000,-0.000,-10.889,-2.990,10.859,0.755
2939,0.000,0.000,0.000,-0.000,-10.919,-2.982,10.889,0.757
2940,0.000,0.000,-0.000,0.000,-10.949,-2.975,10.919,0.759
2941,0.000,-0.000,0.000,-0.000,-10.978,-2.967,10.949,0.762
2942,0.000,0.000,-0.000,0.000,-11.008,-2.960,10.978,0.764
2943,0.000,-0.000,-0.000,-0.000,-11.038,-2.952,11.008,0.766
2944,0.000,0.000,-0.000,0.000,-11.067,-2.944,11.038,0.768
2945,0.000,-0.000,0.000,-0.000,-11.097,-2.937,11.067,0.770
2946,0.000,0.000,0.000,-0.000,-11.126,-2.929,11.097,0.772
2947,0.000,0.000,-0.000,0.000,-11.155,-2.921,11.126,0.774
2948,0.000,-0.000,0.000,-0.000,-11.185,-2.913,11.155,0.776
2949,0.000,0.000,-0.000,0.000,-11.214,-2.906,11.185,0.778
2950,0.000,-0.000,-0.000,-0.000,-11.243,-2.898,11.214,0.780
2951,0.000,0.000,-0.000,0.000,-11.272,-2.890,11.243,0.782
2952,0.000,-0.000,0.000,-0.000,-11.301,-2.882,11.272,0.784
2953,0.000,0.000,0.000,-0.000,-11.329,-2.874,11.301,0.786
2954,0.000,0.000,-0.000,0.000,-11.358,-2.866,11.329,0.788
2955,0.000,-0.000,0.000,-0.000,-11.387,-2.858,11.358,0.790
2956,0.000,0.000,-0.000,0.000,-11.415,-2.850,11.387,0.792
2957,0.000,-0.000,-0.000,-0.000,-11.444,-2.843,11.415,0.794
2958,0.000,0.000,-0.000,0.000,-11.472,-2.835,11.444,0.796
2959,0.000,-0.000,0.000,-0.000,-11.501,-2.827,11.472,0.798
2960,0.000,0.000,-0.000,-0.000,-11.529,-2.819,11.501,0.800
2961,0.000,0.000,-0.000,0.000,-11.557,-2.811,11.529,0.802
2962,0.000,-0.000,0.000,-0.000,-11.585,-2.803,11.557,0.804
2963,0.000,0.000,0.000,-0.000,-11.613,-2.794,11.585,0.806
2964,0.000,0.000,-0.000,0.000,-11.641,-2.786,11.613,0.808
2965,0.000,-0.000,0.000,-0.000,-11.669,-2.778,11.641,0.810
2966,0.000,0.000,-0.000,0.000,-11.697,-2.770,11.669,0.812
2967,0.000,-0.000,-0.000,-0.000,-11.725,-2.762,11.697,0.814
2968,0.000,0.000,-0.000,0.000,-11.752,-2.754,11.725,0.816
2969,0.000,-0.000,0.000,-0.000,-11.780,-2.746,11.752,0.818
2970,0.000,0.000,0.000,-0.000,-11.807,-2.737,11.780,0.820
2971,0.000,0.000,-0.000,0.000,-11.835,-2.729,11.807,0.822
2972,0.000,-0.000,0.000,-0.000,-11.862,-2.721,11.835,0.824
2973,0.000,0.000,-0.000,0.000,-11.889,-2.713,11.862,0.826
2974,0.000,-0.000,-0.000,-0.000,-11.916,-2.704,11.889,0.828
2975,0.000,0.000,-0.000,0.000,-11.943,-2.696,11.916,0.830
2976,0.000,-0.000,0.000,-0.000,-11.970,-2.688,11.943,0.832
2977,0.000,0.000,-0.000,-0.000,-11.997,-2.680,11.970,0.833
2978,0.000,0.000,-0.000,0.000,-12.024,-2.671,11.997,0.835
2979,0.000,-0.000,0.000,-0.000,-12.051,-2.663,12.024,0.837
2980,0.000,0.000,0.000,-0.000,-12.077,-2.654,12.051,0.839
2981,0.000,0.000,-0.000,0.000,-12.104,-2.646,12.077,0.841
2982,0.000,-0.000,0.000,-0.000,-12.130,-2.638,12.104,0.843
2983,0.000,0.000,-0.000,0.000,-12.157,-2.629,12.130,0.845
2984,0.000,-0.000,-0.000,-0.000,-12.183,-2.621,12.157,0.847
2985,0.000,0.000,-0.000,0.000,-12.209,-2.612,12.183,0.848
2986,0.000,-0.000,0.000,-0.000,-12.235,-2.604,12.209,0.850
2987,0.000,0.000,0.000,-0.000,-12.261,-2.595,12.235,0.852
2988,0.000,0.000,-0.000,0.000,-12.287,-2.587,12.261,0.854
2989,0.000,-0.000,0.000,-0.000,-12.313,-2.578,12.287,0.856
2990,0.000,0.000,-0.000,0.000,-12.339,-2.569,12.313,0.858
2991,0.000,-0.000,-0.000,-0.000,-12.365,-2.561,12.339,0.859
2992,0.000,0.000,-0.000,0.000,-12.390,-2.552,12.365,0.861
2993,0.000,-0.000,0.000,-0.000,-12.416,-2.544,12.390,0.863
2994,0.000,0.000,-0.000,-0.000,-12.441,-2.535,12.416,0.865
2995,0.000,0.000,-0.000,0.000,-12.466,-2.526,12.441,0.867
2996,0.000,-0.000,0.000,-0.000,-12.492,-2.518,12.466,0.868
2997,0.000,0.000,0.000,-0.000,-12.517,-2.509,12.492,0.870
2998,0.000,0.000,-0.000,0.000,-12.542,-2.500,12.517,0.872
2999,0.000,-0.000,0.000,-0.000,-12.567,-2.491,12.542,0.874
3000,0.000,0.000,-0.000,0.000,-12.592,-2.483,12.567,0.876
3001,0.000,-0.000,-0.000,-0.000,-12.617,-2.474,12.592,0.877
3002,0.000,0.000,-0.000,0.000,-12.641,-2.465,12.617,0.879
3003,0.000,-0.000,0.000,-0.000,-12.666,-2.456,12.641,0.881
3004,0.000,0.000,0.000,-0.000,-12.691,-2.448,12.666,0.883
3005,0.000,0.000,-0.000,0.000,-12.715,-2.439,12.691,0.884
3006,0.000,-0.000,0.000,-0.000,-12.740,-2.430,12.715,0.886
3007,0.000,0.000,-0.000,0.000,-12.764,-2.421,12.740,0.888
3008,0.000,-0.000,-0.000,-0.000,-12.788,-2.412,12.764,0.889
3009,0.000,0.000,-0.000,0.000,-12.812,-2.403,12.788,0.891
3010,0.000,-0.000,0.000,-0.000,-12.836,-2.394,12.812,0.893
3011,0.000,0.000,0.000,-0.000,-12.860,-2.385,12.836,0.895
3012,0.000,0.000,-0.000,0.000,-12.884,-2.376,12.860,0.896
3013,0.000,-0.000,0.000,-0.000,-12.908,-2.367,12.884,0.898
3014,0.000,0.000,-0.000,0.000,-12.931,-2.358,12.908,0.900
3015,0.000,-0.000,-0.000,-0.000,-12.955,-2.349,12.931,0.901
3016,0.000,0.000,-0.000,0.000,-12.979,-2.340,12.955,0.903
3017,0.000,-0.000,0.000,-0.000,-13.002,-2.331,12.979,0.905
3018,0.000,0.000,-0.000,-0.000,-13.025,-2.322,13.002,0.906
3019,0.000,0.000,-0.000,0.000,-13.048,-2.313,13.025,0.908
3020,0.000,-0.000,0.000,-0.000,-13.072,-2.304,13.048,0.910
3021,0.000,0.000,0.000,-0.000,-13.095,-2.295,13.072,0.911
3022,0.000,0.000,-0.000,0.000,-13.118,-2.286,13.095,0.913
3023,0.000,-0.000,0.000,-0.000,-13.140,-2.277,13.118,0.914
3024,0.000,0.000,-0.000,0.000,-13.163,-2.267,13.140,0.916
3025,0.000,-0.000,-0.000,-0.000,-13.186,-2.258,13.163,0.918
3026,0.000,0.000,-0.000,0.000,-13.208,-2.249,13.186,0.919
3027,0.000,-0.000,0.000,-0.000,-13.231,-2.240,13.208,0.921
3028,0.000,0.000,0.000,-0.000,-13.253,-2.231,13.231,0.922
3029,0.000,0.000,-0.000,0.000,-13.276,-2.221,13.253,0.924
3030,0.000,-0.000,0.000,-0.000,-13.298,-2.212,13.276,0.926
3031,0.000,0.000,-0.000,0.000,-13.320,-2.203,13.298,0.927
3032,0.000,-0.000,-0.000,-0.000,-13.342,-2.194,13.320,0.929
3033,0.000,0.000,-0.000,0.000,-13.364,-2.184,13.342,0.930
3034,0.000,-0.000,0.000,-0.000,-13.386,-2.175,13.364,0.932
3035,0.000,0.000,-0.000,-0.000,-13.408,-2.166,13.386,0.933
3036,0.000,0.000,-0.000,0.000,-13.429,-2.156,13.408,0.935
3037,0.000,-0.000,0.000,-0.000,-13.451,-2.147,13.429,0.936
3038,0.000,0.000,0.000,-0.000,-13.472,-2.138,13.451,0.938
3039,0.000,0.000,-0.000,0.000,-13.494,-2.128,13.472,0.940
3040,0.000,-0.000,0.000,-0.000,-13.515,-2.119,13.494,0.941
3041,0.000,0.000,-0.000,0.000,-13.536,-2.109,13.515,0.943
3042,0.000,-0.000,-0.000,-0.000,-13.557,-2.100,13.536,0.944
3043,0.000,0.000,-0.000,0.000,-13.578,-2.090,13.557,0.946
