num,tar,contr,pos,vel,noise,pid_pos,pid_vel,pid_out,pid_in,noise
2112,-0.867,2.888,-1.050,0.160,0.000,-0.519,-0.278,-0.180,0.210,0.120
2113,-0.875,2.910,-1.043,0.276,0.000,-0.530,-0.266,-0.178,0.306,0.220
2114,-0.883,2.928,-1.032,0.393,0.000,-0.541,-0.275,-0.176,-0.232,-0.310
2115,-0.890,2.943,-1.017,0.511,0.000,-0.552,-0.292,-0.175,-0.403,-0.490
2116,-0.898,2.954,-0.996,0.629,0.000,-0.563,-0.299,-0.173,-0.180,-0.280
2117,-0.906,2.062,-0.971,0.711,0.000,-0.575,-0.311,-0.171,-0.304,-0.410
2118,-0.913,1.049,-0.943,0.753,0.000,-0.588,-0.296,-0.169,0.386,0.270
2119,-0.921,0.239,-0.912,0.763,0.000,-0.599,-0.288,-0.167,0.176,0.070
2120,-0.929,-0.408,-0.882,0.747,0.000,-0.611,-0.278,-0.165,0.263,0.160
2121,-0.937,-0.927,-0.852,0.710,0.000,-0.622,-0.271,-0.163,0.167,0.070
2122,-0.944,-1.341,-0.824,0.656,0.000,-0.633,-0.267,-0.161,0.104,0.010
2123,-0.952,-1.673,-0.797,0.589,0.000,-0.644,-0.244,-0.160,0.572,0.480
2124,-0.960,-1.939,-0.774,0.511,0.000,-0.653,-0.224,-0.158,0.506,0.430
2125,-0.967,-2.151,-0.753,0.425,0.000,-0.662,-0.202,-0.157,0.543,0.480
2126,-0.975,-2.321,-0.736,0.333,0.000,-0.670,-0.197,-0.156,0.138,0.090
2127,-0.983,-2.457,-0.723,0.234,0.000,-0.678,-0.210,-0.156,-0.325,-0.370
2128,-0.991,-2.565,-0.714,0.132,0.000,-0.687,-0.206,-0.156,0.095,0.040
2129,-0.998,-2.652,-0.708,0.026,0.000,-0.695,-0.220,-0.156,-0.358,-0.410
2130,-1.006,-2.722,-0.707,-0.083,0.000,-0.704,-0.213,-0.155,0.193,0.130
2131,-1.014,-2.777,-0.711,-0.194,0.000,-0.712,-0.196,-0.155,0.427,0.370
2132,-1.021,-2.822,-0.719,-0.307,0.000,-0.720,-0.174,-0.155,0.545,0.500
2133,-1.029,-2.858,-0.731,-0.422,0.000,-0.727,-0.159,-0.154,0.370,0.340
2134,-1.037,-2.886,-0.748,-0.537,0.000,-0.733,-0.174,-0.155,-0.381,-0.400
2135,-1.044,-2.909,-0.769,-0.653,0.000,-0.740,-0.178,-0.155,-0.089,-0.120
2136,-1.052,-2.927,-0.795,-0.770,0.000,-0.747,-0.170,-0.156,0.183,0.150
2137,-1.060,-2.942,-0.826,-0.888,0.000,-0.754,-0.160,-0.156,0.267,0.240
